"","x","y"
"1",0.0107438799459487,0.61631885788309
"2",0.0151904751546681,0.667130460493028
"3",0.0203336148988456,0.689085061486884
"4",0.0293060373514891,0.694350621789088
"5",0.033435495570302,0.676857212588013
"6",0.0345571094658226,0.651223408857235
"7",0.034935841569677,0.684708135032778
"8",0.0441137729212642,0.640703240155616
"9",0.046212270623073,0.68113583070831
"10",0.0547344565857202,0.648151113202459
"11",0.0610695648938417,0.68667534665417
"12",0.0628272378817201,0.718467877910563
"13",0.0646091217640787,0.653457036132189
"14",0.0713738286867738,0.655324066248244
"15",0.0714838411659002,0.684943810542064
"16",0.0776218760292977,0.690022201459574
"17",0.0825879191979766,0.648580185421313
"18",0.0835072856862098,0.664268777539522
"19",0.0909525481984019,0.652706177510967
"20",0.09975780476816,0.666329527072662
"21",0.104184050578624,0.645250068753519
"22",0.104377297218889,0.68423355362265
"23",0.105306179495528,0.667323416218427
"24",0.114009042270482,0.611159775606019
"25",0.11590649955906,0.650263393088506
"26",0.119018465513363,0.614125159183826
"27",0.123622839339077,0.640811666608333
"28",0.132589843124151,0.684217934864732
"29",0.137060987995937,0.651061808863473
"30",0.138417069800198,0.667823796871002
"31",0.139394636265934,0.660267464599645
"32",0.143274111207575,0.664201598373823
"33",0.1465413805563,0.658542682917896
"34",0.15762243536301,0.670847646360276
"35",0.160763005726039,0.669396499239803
"36",0.162137806415558,0.65422108415168
"37",0.163191418396309,0.684968924763301
"38",0.171620892127976,0.68271390498851
"39",0.176629139110446,0.652085235809078
"40",0.177682586479932,0.660333578512535
"41",0.190833629108965,0.674395813203446
"42",0.191255930112675,0.673318093099417
"43",0.199837591731921,0.660512117752559
"44",0.203840291127563,0.662330933009614
"45",0.205302765825763,0.701833903835447
"46",0.205950681352988,0.686055440949199
"47",0.208251735894009,0.682299835727706
"48",0.208750969497487,0.665627638704489
"49",0.20949504012242,0.653621789148142
"50",0.215158706763759,0.683569803963278
"51",0.216334489872679,0.667117196659916
"52",0.216604334302247,0.65680749583041
"53",0.224035380873829,0.694203398491802
